item_id,category,product_type,brand,color,title,description,price,image_url
item_00470,fashion,winter coat,Atlas,gray,Atlas Gray Winter Coat,"Atlas Gray Winter Coat designed for fashion enthusiasts. This reliable winter coat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",374.22,https://images.unsplash.com/photo-1000000000470?auto=format&fit=crop&w=400&q=80
item_00471,beauty,skin cleanser,Zenith,white,Zenith White Skin Cleanser,"Zenith White Skin Cleanser designed for beauty enthusiasts. This reliable skin cleanser features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",216.29,https://images.unsplash.com/photo-1000000000471?auto=format&fit=crop&w=400&q=80
item_00472,sports,hiking backpack,Atlas,brown,Atlas Brown Hiking Backpack,"Atlas Brown Hiking Backpack designed for sports enthusiasts. This reliable hiking backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",95.11,https://images.unsplash.com/photo-1000000000472?auto=format&fit=crop&w=400&q=80
item_00473,books,data science book,Orion,white,Orion White Data Science Book,"Orion White Data Science Book designed for books enthusiasts. This reliable data science book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",183.58,https://images.unsplash.com/photo-1000000000473?auto=format&fit=crop&w=400&q=80
item_00474,electronics,wireless headphones,Nexa,black,Nexa Black Wireless Headphones,"Nexa Black Wireless Headphones designed for electronics enthusiasts. This reliable wireless headphones features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",990.47,https://images.unsplash.com/photo-1000000000474?auto=format&fit=crop&w=400&q=80
item_00475,home,storage organizer,Nexa,white,Nexa White Storage Organizer,"Nexa White Storage Organizer designed for home enthusiasts. This reliable storage organizer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",656.99,https://images.unsplash.com/photo-1000000000475?auto=format&fit=crop&w=400&q=80
item_00476,fashion,hoodie,Zenith,brown,Zenith Brown Hoodie,"Zenith Brown Hoodie designed for fashion enthusiasts. This reliable hoodie features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",876.32,https://images.unsplash.com/photo-1000000000476?auto=format&fit=crop&w=400&q=80
item_00477,beauty,skin cleanser,Summit,brown,Summit Brown Skin Cleanser,"Summit Brown Skin Cleanser designed for beauty enthusiasts. This reliable skin cleanser features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",874.12,https://images.unsplash.com/photo-1000000000477?auto=format&fit=crop&w=400&q=80
item_00478,sports,tennis racket,Vertex,green,Vertex Green Tennis Racket,"Vertex Green Tennis Racket designed for sports enthusiasts. This reliable tennis racket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",659.5,https://images.unsplash.com/photo-1000000000478?auto=format&fit=crop&w=400&q=80
item_00479,books,business strategy book,Summit,blue,Summit Blue Business Strategy Book,"Summit Blue Business Strategy Book designed for books enthusiasts. This reliable business strategy book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",737.37,https://images.unsplash.com/photo-1000000000479?auto=format&fit=crop&w=400&q=80
item_00480,electronics,wireless headphones,Pulse,gray,Pulse Gray Wireless Headphones,"Pulse Gray Wireless Headphones designed for electronics enthusiasts. This reliable wireless headphones features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",830.25,https://images.unsplash.com/photo-1000000000480?auto=format&fit=crop&w=400&q=80
item_00481,home,vacuum cleaner,Orion,gray,Orion Gray Vacuum Cleaner,"Orion Gray Vacuum Cleaner designed for home enthusiasts. This reliable vacuum cleaner features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",36.3,https://images.unsplash.com/photo-1000000000481?auto=format&fit=crop&w=400&q=80
item_00482,fashion,winter coat,Nova,brown,Nova Brown Winter Coat,"Nova Brown Winter Coat designed for fashion enthusiasts. This reliable winter coat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",491.32,https://images.unsplash.com/photo-1000000000482?auto=format&fit=crop&w=400&q=80
item_00483,beauty,hair dryer,Lumina,blue,Lumina Blue Hair Dryer,"Lumina Blue Hair Dryer designed for beauty enthusiasts. This reliable hair dryer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",424.46,https://images.unsplash.com/photo-1000000000483?auto=format&fit=crop&w=400&q=80
item_00484,sports,cycling helmet,Atlas,black,Atlas Black Cycling Helmet,"Atlas Black Cycling Helmet designed for sports enthusiasts. This reliable cycling helmet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",565.6,https://images.unsplash.com/photo-1000000000484?auto=format&fit=crop&w=400&q=80
item_00485,books,psychology book,Vertex,red,Vertex Red Psychology Book,"Vertex Red Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",277.98,https://images.unsplash.com/photo-1000000000485?auto=format&fit=crop&w=400&q=80
item_00486,electronics,smartphone,Pulse,white,Pulse White Smartphone,"Pulse White Smartphone designed for electronics enthusiasts. This reliable smartphone features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",568.44,https://images.unsplash.com/photo-1000000000486?auto=format&fit=crop&w=400&q=80
item_00487,home,air purifier,Lumina,gray,Lumina Gray Air Purifier,"Lumina Gray Air Purifier designed for home enthusiasts. This reliable air purifier features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",75.41,https://images.unsplash.com/photo-1000000000487?auto=format&fit=crop&w=400&q=80
item_00488,fashion,denim jacket,Nova,black,Nova Black Denim Jacket,"Nova Black Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",895.56,https://images.unsplash.com/photo-1000000000488?auto=format&fit=crop&w=400&q=80
item_00489,beauty,shampoo,Atlas,gray,Atlas Gray Shampoo,"Atlas Gray Shampoo designed for beauty enthusiasts. This reliable shampoo features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",180.23,https://images.unsplash.com/photo-1000000000489?auto=format&fit=crop&w=400&q=80
item_00490,sports,football,Nexa,black,Nexa Black Football,"Nexa Black Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",481.32,https://images.unsplash.com/photo-1000000000490?auto=format&fit=crop&w=400&q=80
item_00491,books,history book,Nexa,brown,Nexa Brown History Book,"Nexa Brown History Book designed for books enthusiasts. This reliable history book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",68.88,https://images.unsplash.com/photo-1000000000491?auto=format&fit=crop&w=400&q=80
item_00492,electronics,mechanical keyboard,Apex,red,Apex Red Mechanical Keyboard,"Apex Red Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",203.52,https://images.unsplash.com/photo-1000000000492?auto=format&fit=crop&w=400&q=80
item_00493,home,vacuum cleaner,Orion,gray,Orion Gray Vacuum Cleaner,"Orion Gray Vacuum Cleaner designed for home enthusiasts. This reliable vacuum cleaner features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",221.94,https://images.unsplash.com/photo-1000000000493?auto=format&fit=crop&w=400&q=80
